Day,Temperature,Humidity,Wind_Speed,Building_Type,Employee_Count,Holiday,Energy_Consumption
223,21.7,68.34,21.24,2,191,0,378.86
52,-6.45,31.59,27.68,0,0,0,17.37
339,-1.23,40.36,30.51,2,882,0,434.14
144,11.41,44.9,25.16,1,556,1,249.58
69,38.82,61.76,14.54,1,322,1,266.27
99,6.72,50.98,10.89,0,0,1,27.58
25,21.5,25.3,33.46,2,999,0,500.88
53,39.45,81.4,45.63,2,909,1,505.36
151,3.2,39.15,43.46,2,521,0,370.38
144,-1.67,40.61,29.9,1,262,1,157.28
57,17.32,73.99,11.47,2,35,0,317.01
39,17.59,52.84,47.24,2,60,0,313.38
109,36.09,28.51,21.43,0,0,0,125.78
181,-8.68,83.16,4.43,1,389,0,262.35
42,10.37,74.41,33.54,0,0,0,114.5
186,5.62,58.0,46.18,1,30,0,194.76
223,18.55,50.97,8.01,2,398,0,379.85
122,-9.53,64.03,27.8,2,603,0,378.4
133,25.55,38.87,34.72,2,789,0,471.3
163,14.25,65.53,6.1,1,858,0,387.35
215,25.03,13.06,18.97,0,0,0,93.34
221,12.39,41.98,32.19,0,0,0,88.03
235,13.71,59.39,46.46,1,160,0,233.65
331,34.78,59.71,13.83,0,0,1,89.67
146,0.54,15.71,2.33,1,55,1,128.98
239,0.87,67.57,34.35,1,642,0,288.82
76,17.97,16.78,20.55,1,745,0,341.05
9,23.01,69.27,45.74,0,0,0,107.93
74,7.73,82.96,11.42,1,498,0,298.03
253,15.98,88.03,3.74,2,351,0,397.43
230,1.39,58.28,34.27,0,0,0,80.64
7,-3.2,67.13,47.16,1,315,0,213.69
174,1.91,28.71,27.98,1,173,0,192.94
141,35.82,39.96,23.51,0,0,1,68.96
168,30.09,10.98,11.86,0,0,1,51.51
170,-2.99,73.84,5.08,2,809,0,451.39
283,-7.67,65.17,41.88,0,0,0,32.5
122,-5.34,30.64,16.39,0,0,1,10.0
194,4.67,49.21,6.6,1,305,0,248.61
5,30.57,68.27,20.29,1,605,0,375.53
29,6.07,63.32,39.32,2,598,0,398.37
165,-0.72,35.65,23.08,2,70,0,277.48
339,9.79,39.58,17.41,0,0,0,75.59
136,-3.8,22.34,13.66,1,909,0,328.21
365,13.51,21.01,24.5,2,97,0,286.37
321,23.78,42.39,29.27,0,0,0,109.88
342,8.44,48.37,3.96,0,0,0,86.05
145,-1.32,86.06,25.33,0,0,0,97.3
327,12.66,50.43,4.49,2,793,0,455.21
217,28.12,25.18,17.26,0,0,0,119.34
301,-6.17,23.54,24.8,0,0,0,32.84
132,-6.45,37.62,22.84,0,0,0,57.92
292,5.91,83.5,3.14,1,411,0,269.77
70,10.75,73.51,15.27,1,514,0,312.6
252,0.82,49.51,18.22,1,17,0,184.3
275,-8.65,86.46,23.68,2,600,0,374.49
364,0.98,27.24,38.1,2,319,0,312.54
182,11.77,44.76,2.21,1,621,0,305.38
167,-6.03,10.08,26.87,2,147,0,271.52
91,25.79,79.33,36.89,2,150,0,346.5
202,17.61,22.63,16.7,1,258,0,251.49
346,11.72,86.62,18.24,2,415,0,399.14
19,15.94,50.57,27.15,2,288,0,359.02
39,22.79,89.52,49.1,1,123,0,242.24
126,39.74,53.31,2.85,1,109,0,266.37
173,28.76,46.44,25.02,1,778,0,395.54
141,17.02,47.77,18.6,1,246,0,241.11
242,28.53,76.86,35.25,1,515,1,287.35
220,13.76,38.99,2.77,2,318,0,369.43
126,5.55,78.27,17.73,1,861,0,358.07
58,3.1,80.91,0.06,0,0,0,84.48
148,9.97,33.11,25.72,1,130,0,217.37
317,-9.89,84.15,4.21,1,665,0,305.0
361,-1.15,25.25,41.98,0,0,1,10.0
1,-3.67,76.12,43.23,2,843,0,437.13
348,38.02,23.5,37.53,2,892,0,499.7
190,-6.76,67.42,4.36,2,311,0,341.34
191,15.05,88.05,13.35,2,403,1,353.28
312,35.99,16.09,0.42,1,928,1,363.61
117,20.38,25.71,37.37,1,200,0,220.34
134,14.76,38.24,42.97,2,540,0,394.45
58,27.15,38.81,27.76,1,370,0,293.83
44,7.67,24.57,44.86,2,58,0,269.77
173,-0.31,49.75,2.53,1,717,0,294.93
160,32.36,73.26,27.34,0,0,1,89.94
173,-7.17,74.21,38.52,1,264,0,230.66
317,30.39,47.3,41.93,2,782,0,476.92
303,-4.83,35.08,4.1,1,70,0,169.41
149,21.28,29.33,18.93,2,482,0,416.57
80,13.85,67.24,3.21,1,194,1,193.88
213,39.93,16.82,30.37,1,940,0,427.14
203,9.4,53.62,16.44,2,632,0,417.8
252,37.86,53.32,46.68,1,116,0,264.96
229,10.19,19.02,14.99,2,486,0,375.21
164,24.09,47.7,25.94,1,994,0,405.03
227,22.18,29.98,7.78,0,0,0,115.11
147,-5.68,23.32,18.11,0,0,0,49.33
20,27.17,16.56,47.05,1,779,0,345.84
47,0.43,25.47,40.27,2,854,0,405.56
233,9.42,61.59,6.31,1,122,0,221.24
305,29.11,68.35,37.96,1,533,0,339.7
14,37.22,28.28,17.78,0,0,0,130.76
143,17.99,55.9,14.56,1,800,0,366.79
1,15.97,39.73,43.54,2,178,0,324.0
54,15.25,53.33,19.11,1,776,0,364.61
259,30.83,29.7,47.01,2,538,0,414.75
144,39.66,13.68,2.4,0,0,0,128.0
12,21.68,36.15,17.49,1,401,0,293.46
330,8.93,22.85,36.99,2,435,1,295.38
224,0.93,68.74,6.75,0,0,1,15.52
272,-0.06,68.43,3.78,2,473,1,329.66
358,32.81,15.82,26.66,1,30,0,235.08
156,39.62,41.74,31.39,0,0,0,110.06
8,24.9,17.43,1.25,0,0,0,100.21
122,37.79,67.19,25.32,0,0,1,106.67
348,7.5,11.47,34.63,0,0,0,69.58
164,21.38,45.04,30.96,2,526,0,403.31
90,15.58,22.19,5.85,1,102,0,205.05
136,14.1,63.19,43.46,1,187,0,242.5
186,21.62,27.12,4.68,0,0,1,62.23
316,5.52,42.53,20.77,0,0,0,54.1
178,22.03,10.41,12.48,1,805,1,308.41
28,23.64,89.11,31.14,0,0,0,141.33
220,31.81,70.33,18.18,0,0,0,137.73
357,26.52,23.15,25.94,1,87,0,221.02
41,5.99,45.5,36.46,0,0,0,79.2
228,12.54,49.86,22.61,0,0,0,80.83
192,-3.98,28.08,34.54,0,0,0,57.73
145,2.86,16.8,43.11,1,788,0,304.47
201,16.05,55.56,9.83,1,629,0,329.72
212,-4.96,76.81,23.1,0,0,0,73.76
220,18.53,55.74,31.92,2,394,0,395.89
240,9.51,60.46,30.33,1,363,0,276.69
46,-8.26,57.26,20.53,1,940,0,350.2
35,11.72,46.52,12.97,1,301,0,263.03
253,4.06,21.78,0.82,0,0,0,65.8
82,-6.65,26.19,47.57,1,578,0,231.66
256,4.67,36.22,3.81,1,103,0,206.92
197,4.7,33.53,22.56,1,937,1,303.09
303,7.75,51.73,21.19,1,183,0,224.81
10,8.32,43.67,46.16,0,0,0,69.64
312,11.49,60.95,10.68,0,0,0,87.13
286,-5.4,77.23,38.83,0,0,0,49.18
242,-9.74,13.93,5.67,1,192,0,179.73
251,26.8,46.99,2.96,0,0,1,72.54
365,6.87,27.25,47.93,2,197,0,291.61
5,20.68,82.82,3.66,2,668,0,467.28
119,5.35,53.56,8.37,1,448,0,290.64
289,39.21,80.73,37.72,1,677,0,393.87
65,5.77,63.63,39.61,0,0,0,89.76
146,20.25,20.82,3.98,0,0,0,79.56
224,1.0,77.74,9.62,0,0,1,42.21
239,15.89,35.4,8.31,2,840,0,457.54
177,18.97,69.48,34.99,2,234,0,351.13
267,-0.86,50.68,41.77,1,190,0,187.04
341,-3.82,68.42,11.31,0,0,0,79.06
282,38.68,52.2,46.08,0,0,0,139.1
63,34.66,84.24,3.67,2,321,1,385.87
217,23.0,50.81,37.18,1,816,0,379.03
342,33.05,14.86,3.52,0,0,0,139.16
315,-5.22,46.18,43.31,0,0,0,45.71
283,26.47,87.4,47.84,2,23,0,330.33
177,4.28,73.17,3.9,1,956,1,338.78
98,16.97,60.52,20.23,2,221,0,374.77
105,28.24,22.1,42.84,0,0,0,78.29
99,-8.33,24.65,47.91,1,320,0,186.53
311,24.74,67.79,23.39,2,557,0,437.29
6,11.74,68.45,25.25,2,573,0,423.05
197,11.98,39.87,7.47,0,0,0,93.69
351,35.36,89.56,9.4,1,840,1,393.08
133,32.99,65.32,39.81,1,998,0,437.15
358,-7.12,81.56,22.84,0,0,0,64.49
259,20.92,13.71,38.04,0,0,1,50.61
23,11.79,59.89,25.49,0,0,0,102.09
53,-4.11,69.96,47.06,2,231,0,312.85
165,32.55,73.79,8.52,1,492,0,342.01
202,-6.42,63.79,3.55,2,416,0,362.22
83,-8.4,58.47,18.59,2,566,0,351.93
145,-0.12,69.69,40.14,0,0,1,14.97
85,5.17,13.08,21.19,0,0,0,48.03
78,-6.96,70.11,36.08,0,0,0,40.55
1,22.07,36.37,33.38,0,0,0,84.31
51,11.86,70.88,45.3,2,463,0,386.12
173,10.61,72.17,29.55,0,0,0,90.62
205,-2.73,32.13,25.62,0,0,1,10.0
260,11.89,67.21,5.38,2,519,1,368.16
288,9.51,36.31,2.78,0,0,0,72.75
34,9.18,67.98,0.45,2,190,1,297.59
348,0.93,25.19,41.99,2,865,0,418.59
95,-5.28,16.21,18.27,0,0,0,21.11
72,3.04,57.06,5.56,0,0,1,39.49
39,23.36,25.45,29.89,0,0,0,101.46
154,-6.35,81.57,19.89,1,695,0,304.56
250,9.12,22.66,10.38,0,0,0,72.26
162,15.72,58.56,32.91,0,0,0,111.27
118,38.16,65.78,20.76,2,306,0,429.0
259,32.19,10.2,19.56,0,0,0,111.35
306,35.83,79.56,42.74,0,0,0,136.22
268,31.0,68.14,44.95,2,305,0,384.41
54,19.46,71.56,35.42,0,0,0,119.95
236,33.04,14.5,46.52,2,265,0,357.12
222,18.26,38.17,41.75,2,378,1,337.27
251,7.89,61.38,5.93,0,0,0,87.01
313,8.62,28.31,34.3,0,0,0,78.94
112,18.27,76.56,2.82,1,408,0,298.61
255,30.47,42.66,7.98,1,511,0,345.84
303,-3.32,74.09,49.91,1,343,0,236.18
207,-8.04,80.09,41.9,0,0,0,48.28
229,29.48,48.04,12.65,2,180,0,366.35
341,22.38,28.17,15.0,0,0,0,105.15
66,31.07,40.49,48.03,0,0,0,115.05
75,38.83,49.95,16.12,1,140,0,294.96
103,2.57,46.42,26.88,2,38,0,300.71
192,-0.29,10.37,47.82,2,706,0,383.75
252,7.05,16.76,16.67,2,59,0,285.34
226,33.9,46.5,4.84,0,0,0,133.4
294,-9.3,44.95,39.87,0,0,0,25.08
306,-9.47,81.2,7.66,1,599,0,289.36
98,0.84,32.14,34.84,2,118,0,283.88
338,8.8,88.19,2.58,1,897,1,343.76
286,5.12,87.8,10.7,2,526,0,418.71
335,31.25,25.08,8.54,0,0,1,68.32
347,24.49,11.96,20.28,2,254,0,351.37
308,31.89,25.82,11.81,1,416,0,320.7
249,9.19,43.56,49.1,1,528,1,233.25
166,19.79,39.39,14.19,1,367,0,272.05
335,15.77,47.89,15.7,0,0,0,98.39
30,13.74,65.35,7.81,2,219,1,296.66
247,4.41,51.45,41.47,1,214,0,211.84
106,25.46,37.58,48.72,2,755,0,444.02
51,16.2,64.06,21.04,1,595,1,276.06
81,-6.07,36.74,44.62,2,360,0,314.32
133,-9.97,38.21,43.52,1,927,0,330.92
285,-8.98,37.46,34.22,1,563,0,249.68
138,-6.2,34.32,40.37,1,734,0,292.71
184,8.55,66.04,36.67,0,0,0,82.05
330,5.28,24.0,33.95,0,0,0,59.34
273,-2.17,71.95,11.95,1,790,0,333.62
340,15.77,83.81,28.25,2,693,0,459.73
69,38.51,32.1,3.87,0,0,0,124.05
34,-1.97,66.33,30.32,2,938,0,442.26
262,2.53,58.32,32.91,0,0,0,91.1
53,13.11,33.96,40.06,2,524,0,395.54
205,22.04,28.91,25.35,2,883,0,470.17
126,20.01,85.51,8.1,1,438,0,327.33
235,16.06,65.77,20.71,2,933,0,491.34
43,26.86,61.57,48.12,1,832,0,406.94
240,32.3,89.76,43.39,1,613,0,351.31
111,39.95,38.27,49.31,1,288,0,271.34
249,13.28,28.3,21.0,0,0,0,83.28
151,39.75,36.38,40.17,0,0,0,152.87
183,26.52,23.61,7.78,0,0,0,121.26
336,22.87,84.0,49.86,2,549,0,440.37
95,21.98,65.75,46.02,2,210,0,366.18
8,35.54,58.4,47.15,0,0,1,81.6
360,37.4,74.53,2.14,1,326,1,272.84
184,-1.08,51.27,21.01,0,0,0,86.32
281,14.67,25.26,32.37,0,0,0,89.95
195,37.07,22.34,45.39,0,0,0,124.19
352,9.11,51.81,19.64,0,0,1,37.43
195,1.63,74.44,35.34,0,0,0,67.51
155,-4.87,27.73,21.69,0,0,0,44.75
93,19.86,66.39,40.98,1,762,0,363.82
160,25.01,29.98,0.95,0,0,0,118.88
61,-0.22,44.63,21.5,2,832,0,449.3
122,23.68,14.89,41.87,2,412,1,319.21
51,34.98,50.26,21.58,0,0,0,150.56
277,2.18,23.54,5.03,2,111,0,287.08
5,-3.9,77.54,27.81,2,120,0,313.59
92,31.77,86.59,19.38,1,191,0,309.1
170,35.82,16.71,15.48,1,627,0,344.67
317,0.74,52.7,43.07,2,538,0,364.72
22,26.07,66.33,22.05,2,249,0,369.79
326,19.55,15.23,9.88,1,284,0,245.32
1,1.96,54.29,5.15,2,317,0,353.63
133,31.18,84.94,46.48,2,311,0,414.92
233,13.52,52.12,35.43,1,34,0,195.68
12,25.02,59.68,5.9,0,0,0,134.0
346,5.07,36.21,3.57,1,456,0,261.85
46,30.79,59.21,27.07,0,0,0,149.57
34,3.21,81.04,17.44,0,0,0,91.51
78,8.24,36.35,30.64,1,962,1,309.37
218,9.57,71.78,31.88,0,0,0,92.73
301,0.32,55.65,16.71,0,0,0,51.21
73,33.72,30.58,23.13,1,506,0,326.95
282,-4.33,41.31,44.15,1,321,0,229.17
249,18.16,38.63,39.84,0,0,0,98.03
47,30.71,47.47,34.04,1,829,1,328.92
121,19.05,19.02,42.91,2,529,0,394.44
214,6.34,22.07,36.85,2,281,0,302.25
239,29.07,40.27,35.87,2,824,0,474.95
56,14.96,54.96,22.33,1,316,0,267.08
350,-1.85,59.44,20.23,1,279,1,175.62
107,5.84,82.83,12.37,0,0,0,92.81
319,19.6,55.51,46.3,0,0,0,108.84
48,22.94,68.38,30.0,2,288,0,379.43
61,17.41,48.54,36.16,2,258,0,336.28
337,3.6,51.87,2.7,0,0,0,69.68
26,19.69,57.19,43.07,0,0,0,90.11
292,6.62,51.77,10.11,0,0,0,102.24
257,1.25,34.75,33.36,1,39,0,154.45
8,37.28,88.19,8.4,2,919,0,561.11
113,5.74,59.5,4.36,0,0,0,78.68
355,6.78,37.69,12.2,2,792,0,419.52
253,34.84,73.89,17.6,2,436,1,381.31
180,-2.87,23.1,3.89,2,398,0,338.87
207,19.23,89.4,13.85,0,0,0,151.41
303,29.19,73.1,29.43,0,0,0,139.85
127,3.68,17.8,23.65,2,243,0,311.17
56,32.2,77.86,36.31,2,183,0,389.87
214,28.48,30.69,29.46,2,714,0,457.41
14,14.3,61.03,40.68,1,855,0,364.8
28,-4.06,23.21,32.01,1,468,1,195.91
78,38.51,66.86,5.82,0,0,0,166.87
216,21.21,70.59,35.2,2,476,0,409.92
365,15.85,78.13,16.29,1,160,0,241.52
154,34.27,49.02,1.28,0,0,0,138.24
14,11.07,54.28,0.37,1,895,0,379.36
187,18.18,27.2,11.17,0,0,0,81.98
312,32.92,51.26,9.52,2,172,1,323.32
7,9.65,52.55,19.65,2,375,1,333.26
3,28.62,74.74,46.22,2,805,1,439.32
111,2.81,66.9,28.72,1,741,0,323.27
238,25.12,65.86,0.51,1,309,0,294.78
363,15.52,12.37,43.91,0,0,0,82.81
239,-1.75,53.71,2.43,2,844,1,391.74
274,-3.2,89.41,47.67,2,194,0,328.1
294,12.88,70.18,45.73,2,324,0,366.36
227,25.54,76.79,21.98,1,649,0,374.29
15,20.16,49.49,28.02,0,0,0,105.84
192,32.74,76.56,19.8,0,0,0,154.19
119,9.48,75.36,4.5,0,0,0,127.28
28,32.18,52.4,0.72,0,0,0,142.61
202,-8.15,55.47,23.65,1,747,1,246.76
39,8.29,14.16,46.3,2,556,0,363.32
273,-6.35,78.25,2.74,1,897,0,353.39
231,35.96,20.71,36.58,2,562,1,381.84
86,13.77,34.06,7.04,0,0,0,100.48
126,5.81,69.56,36.46,2,737,1,386.57
300,14.62,34.08,22.67,2,175,0,329.0
25,16.64,50.44,22.09,0,0,0,96.58
145,32.31,22.33,40.28,2,709,0,444.22
13,17.12,33.32,8.8,1,277,1,205.89
212,11.57,68.74,22.78,1,646,0,320.7
25,38.07,43.46,3.95,0,0,0,154.04
68,38.43,55.05,34.38,2,727,0,492.11
67,-8.08,38.56,10.13,0,0,1,10.0
233,25.34,84.45,30.01,0,0,0,125.56
109,8.59,78.5,21.46,0,0,0,114.17
146,23.76,19.02,44.87,1,526,0,286.82
111,21.85,88.21,25.49,1,651,0,358.26
228,6.51,74.75,40.49,1,592,1,258.88
111,39.33,22.67,45.28,2,569,0,452.78
34,7.86,13.33,2.94,2,531,0,383.68
111,21.6,81.44,12.05,0,0,0,134.66
264,30.67,70.62,6.29,0,0,0,131.77
236,-2.73,32.04,6.03,0,0,1,10.08
83,5.03,86.16,1.27,2,537,0,408.92
42,-0.05,82.49,27.87,1,156,0,234.7
101,29.09,27.06,14.5,1,768,0,384.53
6,30.06,41.93,20.96,0,0,0,128.01
180,2.8,13.79,31.29,0,0,0,46.0
282,-9.79,34.66,28.48,2,880,0,409.81
320,11.17,49.68,22.24,1,513,0,285.21
226,24.36,15.07,29.58,1,175,0,238.08
315,21.13,36.94,8.33,0,0,0,101.55
365,12.28,22.07,25.33,0,0,0,70.23
229,5.1,83.88,48.11,2,873,0,466.35
289,13.72,76.36,47.27,2,695,0,439.05
150,-9.24,71.31,39.84,1,145,1,135.25
277,-6.31,71.96,30.55,2,376,0,335.04
198,-1.87,11.15,19.0,1,430,0,235.65
70,21.27,58.19,6.75,1,382,0,303.99
112,0.94,57.27,43.35,1,664,0,302.55
4,11.17,89.41,40.15,0,0,0,123.51
350,21.07,60.6,21.36,1,318,0,269.45
331,31.53,62.05,29.27,2,121,1,318.55
318,17.48,40.46,27.31,0,0,0,101.57
350,-1.14,50.03,5.43,2,705,0,408.53
95,37.59,41.62,36.91,2,455,0,429.62
152,-5.5,82.92,16.94,2,788,0,432.68
311,8.36,26.23,21.51,2,517,0,376.21
137,36.07,22.03,28.65,2,860,0,491.93
247,20.12,89.75,48.54,0,0,1,88.74
243,23.13,84.47,30.55,2,298,0,387.12
31,5.08,57.44,14.69,2,458,0,370.4
40,-6.07,71.82,1.16,1,532,0,273.77
229,8.29,18.88,15.41,2,33,0,279.85
36,10.11,71.47,28.69,2,829,0,474.37
223,3.51,47.19,26.44,2,261,0,322.0
6,0.77,76.16,39.96,0,0,0,67.64
322,7.78,51.25,0.33,0,0,0,98.37
220,21.97,68.14,46.39,1,34,0,221.29
75,37.45,37.15,41.43,1,800,1,342.22
4,25.19,68.54,11.24,0,0,0,132.48
335,28.98,31.75,5.17,0,0,0,128.38
134,5.3,86.35,36.15,2,874,0,473.51
118,-4.77,63.63,27.23,2,918,0,446.7
94,4.58,48.28,38.57,2,712,0,405.75
62,10.13,58.48,9.64,1,352,0,249.41
194,24.49,59.32,29.6,1,995,0,422.04
335,36.97,78.37,45.41,2,783,0,513.0
203,30.46,54.66,49.03,2,177,0,355.0
26,3.32,55.08,37.53,2,491,0,384.27
173,31.02,56.94,49.55,2,616,0,458.41
300,10.59,71.85,48.01,0,0,1,40.9
133,-1.23,49.29,48.27,2,679,0,417.68
326,13.06,27.05,20.65,0,0,0,77.71
118,18.16,43.44,6.26,0,0,1,53.24
324,28.17,40.04,6.78,2,342,0,406.47
275,7.49,14.69,4.33,2,955,0,458.56
212,-2.66,73.99,0.01,2,643,0,404.51
225,-5.28,76.9,19.79,0,0,0,56.18
20,-4.38,31.38,48.56,2,767,0,392.26
113,37.5,35.92,3.88,0,0,0,123.71
140,37.59,35.68,26.66,2,412,0,429.11
47,38.44,51.38,41.25,2,24,0,324.1
1,5.12,47.53,47.93,0,0,1,11.72
90,-0.42,80.94,32.72,1,174,0,218.93
142,39.05,49.49,45.03,1,984,0,432.37
320,39.41,24.23,23.44,1,121,0,256.83
38,-6.08,69.8,12.61,2,122,0,289.37
293,27.63,79.46,3.94,0,0,0,122.55
139,4.43,58.76,17.36,0,0,0,81.27
356,35.46,71.17,29.35,0,0,0,149.18
333,-5.54,27.96,49.11,2,897,0,422.24
259,34.43,81.98,10.4,2,870,1,486.1
161,-9.87,16.02,27.5,1,25,0,146.58
178,16.1,81.93,27.1,1,282,1,228.27
10,6.78,39.12,7.08,2,288,0,352.26
261,11.37,17.19,1.32,2,571,0,388.84
138,11.69,24.51,48.1,1,590,0,294.33
172,22.68,89.13,48.08,0,0,0,118.65
13,-8.85,39.83,18.62,1,307,1,150.85
168,24.57,71.93,10.17,0,0,0,118.72
130,-8.89,48.17,40.24,0,0,0,64.96
84,-0.74,56.14,7.69,0,0,0,66.2
321,20.34,60.92,42.62,0,0,1,61.77
319,-5.68,58.22,21.93,2,623,0,375.31
101,39.55,89.86,5.28,1,346,0,351.17
329,29.22,54.11,48.68,0,0,0,122.96
273,25.28,59.7,2.42,2,25,0,319.38
265,3.38,37.95,18.89,1,785,0,332.81
38,-7.57,29.25,30.62,2,834,0,399.48
94,38.94,45.92,9.9,0,0,0,137.88
95,-2.61,59.14,31.53,1,303,0,237.08
305,31.53,35.17,25.68,0,0,0,116.39
69,-0.12,49.97,27.77,2,579,0,381.13
318,8.7,75.19,17.46,2,228,1,297.95
236,24.68,43.91,45.61,1,974,0,410.65
334,37.27,56.26,39.84,1,361,0,322.66
137,-9.01,84.0,20.49,0,0,0,60.58
76,3.04,59.86,34.34,0,0,0,75.83
35,28.25,34.86,14.51,2,832,0,469.04
1,-1.33,55.58,45.01,0,0,0,63.33
296,-4.43,78.87,26.94,1,9,0,188.76
320,-7.69,22.22,27.59,2,560,0,351.07
60,15.12,75.88,0.57,1,713,0,370.01
320,28.39,18.04,32.03,2,34,1,271.06
349,38.09,86.57,1.38,2,191,0,417.54
328,3.37,22.77,34.3,2,416,0,339.17
267,-3.93,47.29,22.84,0,0,0,61.34
361,10.13,86.08,25.84,0,0,1,47.24
229,-7.23,26.7,47.04,2,363,1,264.66
270,6.57,61.35,46.02,1,877,1,310.53
316,22.15,68.99,2.73,2,212,1,321.85
286,-1.59,13.03,47.46,1,398,0,211.13
291,21.59,57.53,4.52,0,0,1,88.84
213,38.6,70.8,15.2,2,733,0,501.78
165,33.21,87.58,28.47,1,43,0,267.19
5,7.84,21.1,35.12,2,502,0,350.36
339,11.07,79.08,41.11,0,0,0,103.57
78,10.97,60.35,25.88,2,798,1,402.74
62,33.0,68.2,15.99,0,0,1,94.13
132,39.69,69.26,27.04,0,0,1,95.06
89,31.29,67.93,4.38,1,807,0,410.83
237,17.91,83.85,5.72,0,0,0,128.01
42,-5.13,19.85,32.05,2,703,0,386.62
89,37.72,32.67,18.06,0,0,0,134.46
296,33.0,82.26,2.34,0,0,1,85.55
328,32.07,46.52,29.37,2,945,0,509.29
295,9.59,42.47,47.47,1,683,0,311.42
104,12.36,53.13,17.99,1,828,0,371.3
14,-4.02,34.85,27.08,1,229,0,202.95
288,36.89,57.82,48.1,1,66,0,268.82
179,37.16,80.35,12.4,0,0,1,126.01
125,2.72,41.66,40.62,1,533,1,217.74
353,24.8,26.62,13.5,0,0,0,105.22
23,0.17,22.49,42.94,1,471,0,227.76
63,9.65,65.82,9.5,0,0,0,99.32
143,5.12,15.89,9.98,2,467,0,363.01
153,9.48,16.01,1.3,1,910,0,355.08
145,5.45,86.9,8.31,2,114,0,327.55
225,7.26,63.36,18.09,1,11,0,184.08
309,29.55,25.14,26.2,1,583,0,334.95
104,5.0,60.6,44.46,1,199,1,151.25
104,30.73,56.3,31.49,2,101,0,352.69
39,18.4,72.33,22.63,2,275,1,311.73
198,29.02,43.89,46.67,2,678,0,433.24
134,35.94,11.35,18.59,0,0,0,115.07
67,-3.08,45.21,5.33,1,617,0,297.77
179,7.19,65.3,47.32,1,827,0,345.92
42,-7.22,86.58,30.64,2,635,0,411.12
15,10.35,77.21,42.03,1,184,0,246.44
111,1.87,11.86,3.28,1,134,1,137.55
157,18.58,29.57,47.43,0,0,0,68.84
289,29.17,53.99,49.0,2,436,0,416.87
231,14.32,14.43,0.58,1,175,0,215.93
157,6.68,57.65,29.06,2,741,0,432.76
38,-2.37,44.33,20.71,2,385,0,350.21
97,-8.66,63.49,25.51,1,392,0,255.83
289,23.89,27.64,8.94,2,654,0,427.77
254,-8.47,24.97,38.37,0,0,0,25.85
196,36.04,83.22,13.14,0,0,0,157.37
86,19.71,37.48,31.35,0,0,1,50.42
322,7.66,87.68,5.76,0,0,1,59.07
10,-7.9,22.77,27.49,2,723,0,394.25
5,10.67,70.27,21.48,2,688,1,379.41
123,33.36,26.13,5.54,0,0,0,122.75
330,38.49,67.27,2.22,2,773,0,532.5
353,-5.75,30.98,42.67,0,0,0,52.22
118,28.86,36.54,27.04,2,49,1,279.99
294,2.92,61.3,33.74,2,567,0,378.56
159,8.97,12.69,34.18,1,235,0,219.14
303,17.38,29.72,14.13,0,0,1,20.16
228,39.74,78.59,36.38,2,703,0,487.64
365,0.44,34.92,1.92,0,0,1,18.86
216,-3.48,86.47,3.77,0,0,0,86.95
184,19.75,21.46,7.75,0,0,0,91.52
15,32.65,67.72,27.02,2,319,0,402.69
157,22.41,23.05,42.92,1,482,0,277.92
136,7.38,71.1,23.09,0,0,0,86.49
261,38.85,27.05,35.59,1,393,0,306.91
157,39.75,79.29,16.18,0,0,0,165.67
47,28.53,59.94,12.54,1,636,0,350.73
324,30.12,80.49,40.76,0,0,1,80.26
332,28.04,60.24,13.71,2,667,0,455.18
173,2.88,74.53,20.98,0,0,0,79.49
130,-2.49,79.59,42.12,0,0,0,66.23
95,17.72,47.51,29.97,0,0,0,90.08
115,37.71,63.87,29.99,2,489,0,425.31
243,33.91,12.13,4.72,0,0,1,66.87
292,-4.66,49.71,12.97,0,0,1,10.18
282,-7.15,27.0,18.28,0,0,0,35.93
299,33.69,19.16,24.31,1,736,0,368.21
283,20.65,89.72,29.96,2,799,1,435.4
69,5.22,89.77,2.29,1,894,0,392.78
148,18.09,27.03,47.12,0,0,0,98.75
11,1.08,81.79,45.44,2,721,0,417.92
254,37.35,81.76,42.52,2,708,1,428.52
330,31.36,88.12,28.23,2,740,0,495.48
360,38.11,41.39,32.11,0,0,1,97.99
38,-0.65,84.56,37.62,0,0,0,93.05
134,32.18,72.55,8.94,0,0,1,89.94
200,18.01,68.79,47.93,1,973,0,381.64
23,6.25,29.83,35.06,0,0,0,65.11
303,13.98,49.24,5.22,0,0,0,112.3
346,37.22,73.04,27.47,0,0,0,155.35
302,24.57,77.74,11.44,1,478,0,327.09
363,8.0,25.83,12.08,2,76,0,286.48
218,39.99,34.9,35.8,1,592,0,363.93
141,7.29,23.0,21.24,0,0,0,57.27
104,30.69,22.1,5.57,1,631,0,338.05
210,29.22,27.07,7.61,1,270,0,276.92
111,26.15,82.75,4.44,1,669,0,362.49
104,23.47,39.0,1.51,2,811,1,441.21
316,-4.57,49.81,42.11,1,139,0,177.27
171,39.75,10.93,2.83,0,0,0,137.52
356,-1.95,70.24,24.77,0,0,0,68.37
324,19.81,33.09,1.63,0,0,0,114.46
133,2.46,66.34,37.1,2,862,0,449.63
293,-1.56,25.91,2.77,0,0,0,75.44
328,17.97,40.16,2.95,1,440,0,296.65
127,31.82,51.41,18.13,0,0,0,148.99
106,8.85,60.5,18.05,2,44,0,280.9
92,-6.14,23.19,13.36,2,446,0,370.56
